symbol,date,split,regime,direction,confluence_tier,confluence_count,is_atz,has_3m,has_1m,has_1w,has_1d,gtf_score,conviction_score,pnl_r,exit_reason,bars_to_entry,bars_held,mae_pct,mfe_pct,is_win
RELIANCE,2022-06-16,TRAIN,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,3.048310312458084,0.9395534397210705,False
RELIANCE,2022-06-23,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,5,32,4.566741700949575,7.57415025830767,False
RELIANCE,2022-06-30,TRAIN,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,2,1,7.027284952066975,0.0,False
RELIANCE,2022-07-08,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,2.6473549124350253,0.0,False
RELIANCE,2022-07-15,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,3,5.761335770244581,0.8688384566637005,False
RELIANCE,2022-07-22,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,2,5,0.835855179202961,6.832683122470562,True
RELIANCE,2022-07-29,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,3.510584744190976,1.4395605366116413,False
RELIANCE,2022-08-05,TRAIN,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,28,6,5.042364306641909,2.0676245193872793,False
RELIANCE,2022-08-16,TRAIN,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,12,11,2.984434997257263,2.4170323642347817,False
RELIANCE,2022-08-23,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,2,2,0.3764406092546438,1.9922395320553783,True
RELIANCE,2022-08-30,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,2.5329016524408288,1.079762855821378,False
RELIANCE,2022-09-07,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,7,1,2.710089992522109,1.6855332937950627,False
RELIANCE,2022-09-14,TRAIN,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,2,4.559137246304707,0.0,False
RELIANCE,2022-09-21,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,28,7,2.8605042594119214,2.134858477603748,False
RELIANCE,2022-09-28,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,7.5270330907907095,0.0,False
RELIANCE,2022-10-06,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,4,6,0.7161707246565866,7.112284006453017,True
RELIANCE,2022-10-13,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,2,2,2.41210812393625,2.5530279460478273,False
RELIANCE,2022-10-28,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,4.1035596389368605,0.022365160447661053,False
RELIANCE,2022-11-04,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,2.7273042213022474,0.0,False
RELIANCE,2022-11-14,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,6,1.4586942742446642,2.592858652017753,True
RELIANCE,2022-11-21,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,5,1,4.768938594640219,0.9664486178518714,False
RELIANCE,2022-11-29,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,7.875894988066818,0.0,False
RELIANCE,2022-12-06,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,4,10,4.511075322310008,1.9157314265959533,False
RELIANCE,2022-12-20,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,3,0.6689272762459335,4.711940562235479,True
RELIANCE,2022-12-27,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,5,9,1.0944729967387918,5.555176123072715,True
RELIANCE,2023-01-03,TRAIN,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,2,6,3.122324185471258,2.419152561430217,False
RELIANCE,2023-01-10,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,2,1.9149503834204022,3.5992460689726538,True
RELIANCE,2023-02-01,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,11,1,3.41024551550868,0.4008793482477618,False
RELIANCE,2023-02-08,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,5,3.5406421212064663,1.9905009442958885,False
RELIANCE,2023-02-15,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,4.688610435758357,0.0,False
RELIANCE,2023-02-22,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,12,0.4128623913280676,5.991961005419964,True
RELIANCE,2023-03-01,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,3,7,2.0460523878329737,6.253936497350978,True
RELIANCE,2023-03-09,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,2,1,2.6527422028024774,0.29945758625883645,False
RELIANCE,2023-03-23,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,2,4,0.7680155788929863,5.798368587864747,True
RELIANCE,2023-03-31,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,4.50268751407397,0.0,False
RELIANCE,2023-04-11,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,15,1.019757807520724,4.465189517489584,True
RELIANCE,2023-04-19,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,3,1.1859445000420725,0.8875878001103646,False
RELIANCE,2023-04-26,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,1.5786317899904354,0.0,False
RELIANCE,2023-05-11,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,5,8,1.0527074771072233,3.614175499315011,True
RELIANCE,2023-05-18,TRAIN,SIDEWAYS,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,7,1,1.6373441782335765,1.5462823799840872,False
RELIANCE,2023-05-25,TRAIN,SIDEWAYS,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,2,1.0607330503510226,3.6057713971575596,True
RELIANCE,2023-06-08,TRAIN,SIDEWAYS,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,4,3.445572079015608,0.1978063101995017,False
RELIANCE,2023-06-22,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,1,2,0.5123179809857855,2.7928206715147774,True
RELIANCE,2023-06-30,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,3.4119709752456497,0.0807207582543343,False
RELIANCE,2023-07-07,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,6.459976877040262,0.0,False
RELIANCE,2023-07-14,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,5.6267082848201175,0.0,False
RELIANCE,2023-07-21,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,2.716891140294002,3.019390360038094,False
RELIANCE,2023-07-28,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,4,8,1.4407884020198773,3.540478905359181,True
RELIANCE,2023-08-04,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,2,5,2.15352720435205,1.849783441947173,False
RELIANCE,2023-08-11,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,2.430908065425838,0.3432438965433882,False
RELIANCE,2023-08-21,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,1,4,0.5279208835309475,3.9112328505338843,True
RELIANCE,2023-09-04,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,5,2.4317356146724634,0.5273643501699248,False
RELIANCE,2023-09-11,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,2.686209840786204,0.0,False
RELIANCE,2023-10-04,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,6,8,1.002772523514638,3.765795178745706,True
RELIANCE,2023-10-11,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,1.8257739883988977,0.17471521420085262,False
RELIANCE,2023-10-18,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,2,2,2.302599850936033,0.5804726204568276,False
RELIANCE,2023-10-26,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,3,4,1.5591847515076849,1.26777303341109,False
RELIANCE,2023-11-02,TRAIN,SIDEWAYS,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,2,2.9026658952334237,0.0,False
RELIANCE,2023-11-09,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,3,1.2714254719028069,1.4684313300065153,False
RELIANCE,2023-11-17,TRAIN,SIDEWAYS,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,2.936683522966713,0.0,False
RELIANCE,2023-11-24,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,2,13,0.37863317677490005,5.090701790211688,True
RELIANCE,2023-12-04,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,2.0530331773534116,0.087686016609752,False
RELIANCE,2023-12-18,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,4.800679100356858,0.0,False
RELIANCE,2023-12-26,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,12,0.325143086576244,5.987986238495992,True
RELIANCE,2024-01-02,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,1.706956786794526,0.6487061048715448,False
RELIANCE,2024-01-09,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,1,0.5868608803694638,2.654549148621934,True
RELIANCE,2024-01-24,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,2,1,8.034149629296786,1.1989815022841304,False
RELIANCE,2024-02-09,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,3,3.100824260837758,0.0,False
RELIANCE,2024-02-16,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,17,2.5475947058661066,3.2321571661462767,False
RELIANCE,2024-02-23,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,1.8326589038456322,0.0,False
RELIANCE,2024-03-01,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,1.9845088204183408,1.3839697000716533,False
RELIANCE,2024-03-11,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,2,4.313087123139005,0.0,False
RELIANCE,2024-03-18,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,7,1,2.6836976923926317,1.3359832174008985,False
RELIANCE,2024-03-26,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,25,2,2.5727299129436885,3.2336211598535196,False
RELIANCE,2024-04-03,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,4,16,0.514252630861966,4.690937574498526,True
RELIANCE,2024-04-10,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,3,7,1.3266642188614997,2.2328139829715905,False
RELIANCE,2024-04-19,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,9,3.322578193551056,1.9573433192618443,False
RELIANCE,2024-04-26,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,24,3.780323730529702,5.161795913838305,False
RELIANCE,2024-05-06,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,4.915278843561393,0.0,False
RELIANCE,2024-05-13,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,5,3.171235108809805,0.9660716225513212,False
RELIANCE,2024-05-21,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,11,2,1.3261278941406582,4.940151083341152,True
RELIANCE,2024-05-28,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,5,5.240949246492298,3.6861250649575643,False
RELIANCE,2024-06-05,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,4,8,0.8854034910194821,2.680140297140032,True
RELIANCE,2024-06-20,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,4,5.489087790685559,1.372098352232105,False
RELIANCE,2024-06-28,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,17,9,3.7444095537158573,2.5855389258186836,False
RELIANCE,2024-07-05,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,11,10,6.357162222031189,0.4542719415992831,False
RELIANCE,2024-07-12,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,5,1,3.7076278072085516,2.1177158828691165,False
RELIANCE,2024-08-05,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,5.0213273956433015,0.0,False
RELIANCE,2024-08-12,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,5,5,1.9237778947794744,0.9207133503435867,False
RELIANCE,2024-08-20,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,1,3.629557742964102,0.0,False
RELIANCE,2024-08-27,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,2,2.860691480026452,0.08370121366759879,False
RELIANCE,2024-09-03,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,21,2.0211645182287223,6.721110164202846,True
RELIANCE,2024-09-10,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,9,5,2.713165201764628,1.4464359305224384,False
RELIANCE,2024-09-17,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,2,7,0.5122300967928787,4.814135620329256,True
RELIANCE,2024-09-24,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,6,1,4.599578612165342,1.2435745218208978,False
RELIANCE,2024-10-01,TRAIN,SIDEWAYS,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,6.400156216332685,0.0,False
RELIANCE,2024-10-09,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,27,1.0424471683701253,10.286254683010226,True
RELIANCE,2024-10-16,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,4,3,0.43805723457044954,3.4212638135275037,True
RELIANCE,2024-10-23,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,15,1.3036965668821883,6.754081578887945,True
RELIANCE,2024-10-30,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,7,1.102852308436075,4.514140681653371,True
RELIANCE,2024-11-13,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,12,9,1.860993302278146,5.058440906316872,True
RELIANCE,2024-11-22,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,1,6,1.6992043343904393,5.449620010868405,True
RELIANCE,2024-11-29,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,11,5,3.233903592143096,3.1689168331952358,False
RELIANCE,2024-12-06,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,2,0.5238489109456789,2.7938608583769886,True
RELIANCE,2024-12-13,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,2,4.070593377772927,0.0,False
RELIANCE,2024-12-20,TRAIN,BEAR,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,4.722255548890219,0.0,False
RELIANCE,2024-12-30,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,3,1.8121353655215697,1.3211424044626714,False
RELIANCE,2025-01-07,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,1,0.0,4.078329024851552,True
RELIANCE,2025-01-14,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,2,2,5.678410945249644,1.0281267835467531,False
RELIANCE,2025-01-28,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,4,4,2.124789476624931,2.0657232026691474,False
RELIANCE,2025-02-03,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,7,4.7644729216304835,2.9887629596239385,False
RELIANCE,2025-02-10,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,1.6705770424658772,1.2392263099759022,False
RELIANCE,2025-02-17,TRAIN,BEAR,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,14,10,4.175650886621815,3.32282045505746,False
RELIANCE,2025-02-24,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,1,2.114319522737359,0.0,False
RELIANCE,2025-03-04,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,3,1,5.89276746422887,0.0,False
RELIANCE,2025-03-11,TRAIN,BEAR,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,17,1,7.833294419799211,2.9643774390447244,False
RELIANCE,2025-03-19,TRAIN,BEAR,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,2,1,1.9048536055011283,0.5568527389291461,False
RELIANCE,2025-03-26,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,5,3.392549509253849,1.5204438052188212,False
RELIANCE,2025-04-03,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,10,4,3.092338595775388,1.4351401399830483,False
RELIANCE,2025-04-11,TRAIN,BEAR,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,9,3.7018375092444313,10.756865262867025,True
RELIANCE,2025-04-22,TRAIN,BEAR,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,3,3.092338595775388,0.003923291798747256,False
RELIANCE,2025-05-07,TRAIN,BULL,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,3.6226088360250452,0.0,False
RELIANCE,2025-05-21,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,2.0,T1,12,6,1.0598572975374096,2.6770593297981575,True
RELIANCE,2025-05-28,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,21,1.8012391503374576,5.460494098777177,True
RELIANCE,2025-06-04,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,1,0.9858374646646951,2.436183360086364,True
RELIANCE,2025-06-11,TRAIN,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,1,7,2.0823708930046334,1.8527851273221079,False
RELIANCE,2025-06-18,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,1,2,0.15399068992067808,3.0190651776190784,True
RELIANCE,2025-06-25,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,19,1,1.57702511558518,2.9788252183275463,False
RELIANCE,2025-07-02,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,8,6,4.828330522765594,1.3173693086003353,False
RELIANCE,2025-07-09,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,2,2.422369272628816,1.5519541414061364,False
RELIANCE,2025-07-23,TRAIN,BULL,DEMAND,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,-1.0,STOP,1,1,2.602337740934394,0.0,False
RELIANCE,2025-07-30,TRAIN,BULL,SUPPLY,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,14,5,0.9140470121778429,2.630982724440674,True
RELIANCE,2025-08-06,TRAIN,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,1,1.9880298457775194,0.1577686590387737,False
RELIANCE,2025-08-13,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,10,2.137436823630521,3.79932126367303,False
RELIANCE,2025-08-21,TRAIN,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,4,2,2.877276669557672,1.4389997108991097,False
RELIANCE,2025-08-29,TRAIN,SIDEWAYS,SUPPLY,TRIPLE (3-TF),3,False,False,True,True,True,11.5,92,2.0,T1,14,6,0.6656710049071992,3.0865514543773465,True
RELIANCE,2025-09-05,VALIDATION,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,-1.0,STOP,1,17,2.208730847065622,2.302688638334788,False
RELIANCE,2025-09-12,VALIDATION,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,10,15,1.08605701982438,3.7539637785703297,True
RELIANCE,2025-09-19,VALIDATION,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,-1.0,STOP,1,2,2.028123503213392,0.8328388724862986,False
RELIANCE,2025-09-26,VALIDATION,BULL,SUPPLY,DUAL (2-TF),2,False,False,True,False,True,10.0,85,-1.0,STOP,15,1,4.718327955914678,0.5896125403306393,False
RELIANCE,2025-10-06,VALIDATION,SIDEWAYS,SUPPLY,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,8,2.017592646800534,1.0047713834084668,False
RELIANCE,2025-10-13,VALIDATION,SIDEWAYS,SUPPLY,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,4,3.437324318996541,0.5957639431395944,False
RELIANCE,2025-10-28,VALIDATION,BULL,SUPPLY,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,1,2.9414587990071626,0.0,False
RELIANCE,2025-11-04,VALIDATION,BULL,SUPPLY,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,5,2.3288428604177596,1.335679706568508,False
RELIANCE,2025-11-12,VALIDATION,BULL,SUPPLY,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,1,1,2.7424060873156098,0.0,False
RELIANCE,2025-11-19,VALIDATION,BULL,DEMAND,DUAL (2-TF),2,False,False,False,True,True,10.0,85,2.0,T1,1,5,0.198271917667421,3.735999946950652,True
RELIANCE,2025-11-26,VALIDATION,BULL,SUPPLY,TRIPLE (3-TF),3,False,True,True,False,True,11.5,92,-1.0,STOP,1,1,2.238723262772908,0.03259643655755553,False
RELIANCE,2025-12-03,VALIDATION,BULL,SUPPLY,TRIPLE (3-TF),3,False,True,True,False,True,11.5,92,-1.0,STOP,13,8,1.594575367399657,1.895160515032458,False
RELIANCE,2025-12-10,VALIDATION,BULL,SUPPLY,TRIPLE (3-TF),3,False,True,False,True,True,11.5,92,-1.0,STOP,8,8,1.6858149067605779,1.8070550199180233,False
RELIANCE,2025-12-17,VALIDATION,BULL,SUPPLY,ATZ (4-TF),4,True,True,True,True,True,13.0,100,-1.0,STOP,3,8,1.6858149067605779,1.8070550199180233,False
RELIANCE,2025-12-24,VALIDATION,BULL,DEMAND,SINGLE (1-TF),1,False,False,False,False,True,8.5,78,2.0,T1,3,3,0.7874934375546783,2.7416438196348483,True
RELIANCE,2026-01-01,VALIDATION,BULL,SUPPLY,TRIPLE (3-TF),3,False,True,False,True,True,11.5,92,-1.0,STOP,1,1,2.566654173720875,0.0,False
